,日期,locationName,當日最高溫度(°C),當日最低溫度(°C),當日平均溫度(°C)
6275,2020-05-11,"TAICHUNG,臺中",33.9,25.6,28.9
6276,2020-05-12,"TAICHUNG,臺中",30.6,24.4,26.5
6277,2020-05-13,"TAICHUNG,臺中",33.9,23.5,28.3
6278,2020-05-14,"TAICHUNG,臺中",33.3,25.1,28.5
6279,2020-05-15,"TAICHUNG,臺中",35.4,24.2,29.1
6280,2020-05-16,"TAICHUNG,臺中",34.8,23.2,27.6
6281,2020-05-17,"TAICHUNG,臺中",34.0,22.3,28.0
6282,2020-05-18,"TAICHUNG,臺中",29.6,24.1,26.4
6283,2020-05-19,"TAICHUNG,臺中",26.6,22.2,23.8
6284,2020-05-20,"TAICHUNG,臺中",30.9,21.8,25.9
6285,2020-05-21,"TAICHUNG,臺中",28.1,23.0,25.2
6286,2020-05-22,"TAICHUNG,臺中",25.7,23.0,24.4
6287,2020-05-23,"TAICHUNG,臺中",28.1,23.3,25.2
6288,2020-05-24,"TAICHUNG,臺中",32.7,24.1,27.7
6289,2020-05-25,"TAICHUNG,臺中",32.4,25.1,28.4
6290,2020-05-26,"TAICHUNG,臺中",29.4,24.2,26.5
6291,2020-05-27,"TAICHUNG,臺中",26.6,24.1,25.1
6292,2020-05-28,"TAICHUNG,臺中",28.4,24.5,25.6
6293,2020-05-29,"TAICHUNG,臺中",31.6,24.1,26.4
6294,2020-05-30,"TAICHUNG,臺中",32.7,23.5,27.9
6295,2020-05-31,"TAICHUNG,臺中",32.9,25.3,28.8
6296,2020-06-01,"TAICHUNG,臺中",33.7,25.5,29.4
6297,2020-06-02,"TAICHUNG,臺中",33.6,26.1,29.2
6298,2020-06-03,"TAICHUNG,臺中",34.1,25.7,29.5
6299,2020-06-04,"TAICHUNG,臺中",34.4,25.5,29.7
6300,2020-06-05,"TAICHUNG,臺中",33.9,26.4,29.9
6301,2020-06-06,"TAICHUNG,臺中",34.2,26.9,29.1
6302,2020-06-07,"TAICHUNG,臺中",31.8,25.7,27.6
6303,2020-06-08,"TAICHUNG,臺中",28.0,22.6,25.2
6304,2020-06-09,"TAICHUNG,臺中",29.7,22.5,25.3
6305,2020-06-10,"TAICHUNG,臺中",32.9,22.0,27.6
6306,2020-06-11,"TAICHUNG,臺中",33.4,25.8,28.9
6307,2020-06-12,"TAICHUNG,臺中",33.0,26.5,29.5
6308,2020-06-13,"TAICHUNG,臺中",34.3,26.1,29.7
6309,2020-06-14,"TAICHUNG,臺中",34.1,24.4,27.8
6310,2020-06-15,"TAICHUNG,臺中",34.2,24.3,28.6
6311,2020-06-16,"TAICHUNG,臺中",33.8,25.1,29.2
6312,2020-06-17,"TAICHUNG,臺中",33.6,25.4,29.4
6313,2020-06-18,"TAICHUNG,臺中",34.7,26.2,29.6
6314,2020-06-19,"TAICHUNG,臺中",33.8,26.5,29.8
6315,2020-06-20,"TAICHUNG,臺中",33.7,26.7,29.9
6316,2020-06-21,"TAICHUNG,臺中",32.9,26.3,29.3
6317,2020-06-22,"TAICHUNG,臺中",33.8,26.1,29.8
6318,2020-06-23,"TAICHUNG,臺中",34.0,26.6,30.3
6319,2020-06-24,"TAICHUNG,臺中",34.1,26.8,30.0
6320,2020-06-25,"TAICHUNG,臺中",34.2,27.0,30.5
6321,2020-06-26,"TAICHUNG,臺中",34.5,24.3,28.1
6322,2020-06-27,"TAICHUNG,臺中",33.8,24.2,29.1
6323,2020-06-28,"TAICHUNG,臺中",34.6,26.4,30.2
6324,2020-06-29,"TAICHUNG,臺中",35.1,27.8,30.7
6325,2020-06-30,"TAICHUNG,臺中",34.0,28.3,30.3
6326,2020-07-01,"TAICHUNG,臺中",34.5,24.9,28.7
6327,2020-07-02,"TAICHUNG,臺中",34.5,24.2,27.4
6328,2020-07-03,"TAICHUNG,臺中",33.8,24.1,27.6
6329,2020-07-04,"TAICHUNG,臺中",33.6,24.8,28.9
6330,2020-07-05,"TAICHUNG,臺中",33.7,26.5,29.9
6331,2020-07-06,"TAICHUNG,臺中",33.1,26.5,29.5
6332,2020-07-07,"TAICHUNG,臺中",34.0,26.8,30.2
6333,2020-07-08,"TAICHUNG,臺中",34.6,27.5,30.3
6334,2020-07-09,"TAICHUNG,臺中",33.9,27.6,30.2
6335,2020-07-10,"TAICHUNG,臺中",35.5,25.8,29.8
6336,2020-07-11,"TAICHUNG,臺中",35.2,26.3,30.2
6337,2020-07-12,"TAICHUNG,臺中",35.6,25.7,30.3
6338,2020-07-13,"TAICHUNG,臺中",35.7,27.9,31.2
6339,2020-07-14,"TAICHUNG,臺中",35.1,27.2,30.9
6340,2020-07-15,"TAICHUNG,臺中",33.5,27.3,29.7
6341,2020-07-16,"TAICHUNG,臺中",30.5,25.7,28.6
6342,2020-07-17,"TAICHUNG,臺中",34.5,25.5,29.3
6343,2020-07-18,"TAICHUNG,臺中",34.9,27.1,30.8
6344,2020-07-19,"TAICHUNG,臺中",35.0,26.0,30.0
6345,2020-07-20,"TAICHUNG,臺中",35.2,24.5,28.9
6346,2020-07-21,"TAICHUNG,臺中",34.0,24.0,29.2
6347,2020-07-22,"TAICHUNG,臺中",34.0,26.6,30.2
6348,2020-07-23,"TAICHUNG,臺中",34.5,27.2,30.1
6349,2020-07-24,"TAICHUNG,臺中",34.9,26.1,30.5
6350,2020-07-25,"TAICHUNG,臺中",34.5,27.7,30.4
6351,2020-07-26,"TAICHUNG,臺中",34.3,26.3,29.5
6352,2020-07-27,"TAICHUNG,臺中",34.4,25.8,28.9
6353,2020-07-28,"TAICHUNG,臺中",33.8,24.7,28.0
6354,2020-07-29,"TAICHUNG,臺中",33.0,24.1,28.4
6355,2020-07-30,"TAICHUNG,臺中",32.5,26.4,29.2
6356,2020-07-31,"TAICHUNG,臺中",36.3,26.8,31.0
6357,2020-08-01,"TAICHUNG,臺中",35.0,26.3,28.9
6358,2020-08-02,"TAICHUNG,臺中",33.7,25.3,29.1
6359,2020-08-03,"TAICHUNG,臺中",27.3,24.5,25.8
6360,2020-08-04,"TAICHUNG,臺中",30.1,24.4,27.4
6361,2020-08-05,"TAICHUNG,臺中",34.0,24.6,29.0
6362,2020-08-06,"TAICHUNG,臺中",35.0,26.0,30.3
6363,2020-08-07,"TAICHUNG,臺中",34.1,26.3,29.9
6364,2020-08-08,"TAICHUNG,臺中",34.0,27.0,29.9
6365,2020-08-09,"TAICHUNG,臺中",33.2,26.1,29.5
6366,2020-08-10,"TAICHUNG,臺中",33.9,25.5,28.4
6367,2020-08-11,"TAICHUNG,臺中",30.1,24.9,26.9
6368,2020-08-12,"TAICHUNG,臺中",33.8,24.0,27.2
6369,2020-08-13,"TAICHUNG,臺中",33.5,23.7,28.6
6370,2020-08-14,"TAICHUNG,臺中",32.9,24.6,28.8
6371,2020-08-15,"TAICHUNG,臺中",31.2,24.2,26.5
6372,2020-08-16,"TAICHUNG,臺中",33.4,23.2,27.8
6373,2020-08-17,"TAICHUNG,臺中",33.5,24.8,28.7
6374,2020-08-18,"TAICHUNG,臺中",34.3,23.8,28.1
6375,2020-08-19,"TAICHUNG,臺中",33.7,24.0,28.9
6376,2020-08-20,"TAICHUNG,臺中",33.2,26.1,28.9
6377,2020-08-21,"TAICHUNG,臺中",33.7,25.7,29.6
6378,2020-08-22,"TAICHUNG,臺中",32.5,25.2,28.1
6379,2020-08-23,"TAICHUNG,臺中",33.3,25.2,28.3
6380,2020-08-24,"TAICHUNG,臺中",34.4,25.6,29.5
6381,2020-08-25,"TAICHUNG,臺中",35.2,26.8,30.2
6382,2020-08-26,"TAICHUNG,臺中",31.1,26.0,27.9
6383,2020-08-27,"TAICHUNG,臺中",31.0,24.7,27.3
6384,2020-08-28,"TAICHUNG,臺中",32.4,24.3,27.5
6385,2020-08-29,"TAICHUNG,臺中",34.9,25.0,28.7
6386,2020-08-30,"TAICHUNG,臺中",33.9,26.3,29.3
6387,2020-08-31,"TAICHUNG,臺中",31.5,25.7,28.6
6388,2020-09-01,"TAICHUNG,臺中",33.4,24.7,28.8
6389,2020-09-02,"TAICHUNG,臺中",33.9,26.5,29.9
6390,2020-09-03,"TAICHUNG,臺中",33.8,24.5,27.7
6391,2020-09-04,"TAICHUNG,臺中",33.8,24.0,28.7
6392,2020-09-05,"TAICHUNG,臺中",33.1,25.8,28.6
6393,2020-09-06,"TAICHUNG,臺中",33.4,23.3,27.6
6394,2020-09-07,"TAICHUNG,臺中",35.1,21.7,28.0
6395,2020-09-08,"TAICHUNG,臺中",34.2,25.1,29.1
6396,2020-09-09,"TAICHUNG,臺中",34.0,25.9,28.9
6397,2020-09-10,"TAICHUNG,臺中",32.4,26.3,28.5
6398,2020-09-11,"TAICHUNG,臺中",33.2,25.6,28.5
6399,2020-09-12,"TAICHUNG,臺中",33.2,24.7,28.0
6400,2020-09-13,"TAICHUNG,臺中",33.1,24.3,27.0
6401,2020-09-14,"TAICHUNG,臺中",33.8,24.7,28.6
6402,2020-09-15,"TAICHUNG,臺中",33.8,25.0,28.9
6403,2020-09-16,"TAICHUNG,臺中",34.7,25.6,29.5
6404,2020-09-17,"TAICHUNG,臺中",33.4,26.0,29.5
6405,2020-09-18,"TAICHUNG,臺中",34.8,26.1,30.0
6406,2020-09-19,"TAICHUNG,臺中",33.4,25.7,29.0
6407,2020-09-20,"TAICHUNG,臺中",33.5,25.8,29.1
6408,2020-09-21,"TAICHUNG,臺中",34.1,26.0,28.9
6409,2020-09-22,"TAICHUNG,臺中",33.8,24.4,28.1
6410,2020-09-23,"TAICHUNG,臺中",33.3,24.3,28.0
6411,2020-09-24,"TAICHUNG,臺中",32.0,25.0,27.6
6412,2020-09-25,"TAICHUNG,臺中",30.4,24.2,26.7
6413,2020-09-26,"TAICHUNG,臺中",31.8,23.9,27.0
6414,2020-09-27,"TAICHUNG,臺中",29.1,23.9,25.6
6415,2020-09-28,"TAICHUNG,臺中",27.5,23.4,25.2
6416,2020-09-29,"TAICHUNG,臺中",32.8,24.2,27.1
6417,2020-09-30,"TAICHUNG,臺中",29.4,23.8,25.7
6418,2020-10-01,"TAICHUNG,臺中",32.4,23.4,27.0
6419,2020-10-02,"TAICHUNG,臺中",32.9,23.9,27.6
6420,2020-10-03,"TAICHUNG,臺中",33.3,23.7,28.0
6421,2020-10-04,"TAICHUNG,臺中",34.8,23.3,28.5
6422,2020-10-05,"TAICHUNG,臺中",32.1,24.5,27.4
6423,2020-10-06,"TAICHUNG,臺中",31.0,23.6,26.1
6424,2020-10-07,"TAICHUNG,臺中",30.4,22.4,25.3
6425,2020-10-08,"TAICHUNG,臺中",31.2,23.1,26.0
6426,2020-10-09,"TAICHUNG,臺中",30.9,23.3,25.8
6427,2020-10-10,"TAICHUNG,臺中",31.6,22.6,26.0
6428,2020-10-11,"TAICHUNG,臺中",32.4,22.0,26.7
6429,2020-10-12,"TAICHUNG,臺中",33.3,24.9,28.0
6430,2020-10-13,"TAICHUNG,臺中",32.8,24.6,27.8
6431,2020-10-14,"TAICHUNG,臺中",33.2,24.6,27.8
6432,2020-10-15,"TAICHUNG,臺中",32.0,24.0,27.4
6433,2020-10-16,"TAICHUNG,臺中",31.3,24.8,27.3
6434,2020-10-17,"TAICHUNG,臺中",30.5,23.5,25.9
6435,2020-10-18,"TAICHUNG,臺中",30.7,22.8,25.4
6436,2020-10-19,"TAICHUNG,臺中",31.1,21.9,25.5
6437,2020-10-20,"TAICHUNG,臺中",31.6,21.9,26.1
6438,2020-10-21,"TAICHUNG,臺中",30.4,23.4,26.3
6439,2020-10-22,"TAICHUNG,臺中",29.7,21.0,24.1
6440,2020-10-23,"TAICHUNG,臺中",22.8,19.7,20.9
6441,2020-10-24,"TAICHUNG,臺中",29.2,20.9,23.7
6442,2020-10-25,"TAICHUNG,臺中",29.7,22.5,25.3
6443,2020-10-26,"TAICHUNG,臺中",31.8,21.4,25.8
6444,2020-10-27,"TAICHUNG,臺中",32.0,22.0,26.5
6445,2020-10-28,"TAICHUNG,臺中",32.9,22.2,26.4
6446,2020-10-29,"TAICHUNG,臺中",31.0,23.0,25.6
6447,2020-10-30,"TAICHUNG,臺中",28.8,22.2,24.6
6448,2020-10-31,"TAICHUNG,臺中",28.9,20.2,23.7
6449,2020-11-01,"TAICHUNG,臺中",29.4,20.6,24.4
6450,2020-11-02,"TAICHUNG,臺中",30.8,20.2,24.4
6451,2020-11-03,"TAICHUNG,臺中",28.4,21.2,23.5
6452,2020-11-04,"TAICHUNG,臺中",29.1,20.5,23.1
6453,2020-11-05,"TAICHUNG,臺中",30.0,19.9,24.0
6454,2020-11-06,"TAICHUNG,臺中",30.2,19.9,24.6
6455,2020-11-07,"TAICHUNG,臺中",28.6,22.5,25.3
6456,2020-11-08,"TAICHUNG,臺中",25.8,20.4,22.2
6457,2020-11-09,"TAICHUNG,臺中",24.7,20.0,21.4
6458,2020-11-10,"TAICHUNG,臺中",25.5,18.4,21.3
6459,2020-11-11,"TAICHUNG,臺中",29.7,18.1,22.8
6460,2020-11-12,"TAICHUNG,臺中",31.2,18.5,24.0
6461,2020-11-13,"TAICHUNG,臺中",26.8,21.4,23.2
6462,2020-11-14,"TAICHUNG,臺中",28.4,20.8,23.5
6463,2020-11-15,"TAICHUNG,臺中",28.8,20.5,24.2
6464,2020-11-16,"TAICHUNG,臺中",29.6,22.1,24.9
6465,2020-11-17,"TAICHUNG,臺中",30.1,21.5,25.0
6466,2020-11-18,"TAICHUNG,臺中",30.7,20.5,24.9
6467,2020-11-19,"TAICHUNG,臺中",31.5,21.2,25.7
6468,2020-11-20,"TAICHUNG,臺中",32.4,22.8,26.4
6469,2020-11-21,"TAICHUNG,臺中",33.7,23.1,27.0
6470,2020-11-22,"TAICHUNG,臺中",29.7,22.8,25.2
6471,2020-11-23,"TAICHUNG,臺中",30.3,21.3,24.7
6472,2020-11-24,"TAICHUNG,臺中",29.9,21.1,24.3
6473,2020-11-25,"TAICHUNG,臺中",29.8,20.4,24.1
6474,2020-11-26,"TAICHUNG,臺中",30.6,20.4,24.3
6475,2020-11-27,"TAICHUNG,臺中",28.1,19.9,22.9
6476,2020-11-28,"TAICHUNG,臺中",27.5,19.4,22.0
6477,2020-11-29,"TAICHUNG,臺中",27.3,18.9,21.6
6478,2020-11-30,"TAICHUNG,臺中",25.8,18.8,21.4
6479,2020-12-01,"TAICHUNG,臺中",27.9,17.7,21.8
6480,2020-12-02,"TAICHUNG,臺中",27.7,18.1,21.6
6481,2020-12-03,"TAICHUNG,臺中",22.7,17.2,19.0
6482,2020-12-04,"TAICHUNG,臺中",22.1,17.1,19.3
6483,2020-12-05,"TAICHUNG,臺中",26.3,18.0,20.3
6484,2020-12-06,"TAICHUNG,臺中",27.6,16.2,21.2
6485,2020-12-07,"TAICHUNG,臺中",26.7,19.6,21.9
6486,2020-12-08,"TAICHUNG,臺中",23.8,18.5,20.5
6487,2020-12-09,"TAICHUNG,臺中",21.2,17.5,19.3
6488,2020-12-10,"TAICHUNG,臺中",25.8,19.5,21.7
6489,2020-12-11,"TAICHUNG,臺中",26.3,19.6,21.6
6490,2020-12-12,"TAICHUNG,臺中",26.7,18.7,21.6
6491,2020-12-13,"TAICHUNG,臺中",27.4,17.7,20.7
6492,2020-12-14,"TAICHUNG,臺中",24.1,16.6,19.3
6493,2020-12-15,"TAICHUNG,臺中",22.9,16.2,18.2
6494,2020-12-16,"TAICHUNG,臺中",21.9,16.9,18.3
6495,2020-12-17,"TAICHUNG,臺中",25.0,16.4,19.0
6496,2020-12-18,"TAICHUNG,臺中",25.1,15.1,19.5
6497,2020-12-19,"TAICHUNG,臺中",22.4,16.1,18.5
6498,2020-12-20,"TAICHUNG,臺中",22.7,16.0,18.4
6499,2020-12-21,"TAICHUNG,臺中",19.7,15.7,17.4
6500,2020-12-22,"TAICHUNG,臺中",25.4,15.8,19.5
6501,2020-12-23,"TAICHUNG,臺中",21.9,17.5,18.7
6502,2020-12-24,"TAICHUNG,臺中",22.6,16.2,18.8
6503,2020-12-25,"TAICHUNG,臺中",23.9,16.0,18.8
6504,2020-12-26,"TAICHUNG,臺中",25.1,15.8,20.1
6505,2020-12-27,"TAICHUNG,臺中",24.9,16.4,20.3
6506,2020-12-28,"TAICHUNG,臺中",28.5,17.4,21.5
6507,2020-12-29,"TAICHUNG,臺中",26.3,19.4,21.8
6508,2020-12-30,"TAICHUNG,臺中",21.0,11.0,14.6
6509,2020-12-31,"TAICHUNG,臺中",11.8,9.1,10.5
6510,2021-01-01,"TAICHUNG,臺中",18.6,10.7,13.7
6511,2021-01-02,"TAICHUNG,臺中",21.5,10.3,15.2
6512,2021-01-03,"TAICHUNG,臺中",23.3,10.8,16.6
6513,2021-01-04,"TAICHUNG,臺中",22.1,12.6,17.4
6514,2021-01-05,"TAICHUNG,臺中",23.5,14.4,18.2
6515,2021-01-06,"TAICHUNG,臺中",17.6,14.9,16.2
6516,2021-01-07,"TAICHUNG,臺中",16.0,10.2,13.8
6517,2021-01-08,"TAICHUNG,臺中",10.8,8.0,9.1
6518,2021-01-09,"TAICHUNG,臺中",15.4,8.0,10.4
6519,2021-01-10,"TAICHUNG,臺中",19.7,7.3,13.5
6520,2021-01-11,"TAICHUNG,臺中",14.6,9.2,12.0
6521,2021-01-12,"TAICHUNG,臺中",16.3,8.0,11.1
6522,2021-01-13,"TAICHUNG,臺中",21.5,6.7,13.1
6523,2021-01-14,"TAICHUNG,臺中",22.9,8.5,14.5
6524,2021-01-15,"TAICHUNG,臺中",23.3,9.4,15.4
6525,2021-01-16,"TAICHUNG,臺中",23.8,10.2,16.5
6526,2021-01-17,"TAICHUNG,臺中",20.0,12.1,15.4
6527,2021-01-18,"TAICHUNG,臺中",20.5,9.8,14.8
6528,2021-01-19,"TAICHUNG,臺中",23.3,10.9,16.4
6529,2021-01-20,"TAICHUNG,臺中",25.0,12.3,17.6
6530,2021-01-21,"TAICHUNG,臺中",30.4,15.7,21.1
6531,2021-01-22,"TAICHUNG,臺中",25.4,18.3,21.2
6532,2021-01-23,"TAICHUNG,臺中",25.9,17.7,20.6
6533,2021-01-24,"TAICHUNG,臺中",23.8,15.2,18.7
6534,2021-01-25,"TAICHUNG,臺中",25.0,14.8,19.0
6535,2021-01-26,"TAICHUNG,臺中",24.6,13.6,18.2
6536,2021-01-27,"TAICHUNG,臺中",23.4,14.2,17.8
6537,2021-01-28,"TAICHUNG,臺中",21.6,14.2,16.4
6538,2021-01-29,"TAICHUNG,臺中",22.8,13.5,16.7
6539,2021-01-30,"TAICHUNG,臺中",23.6,12.2,16.9
6540,2021-01-31,"TAICHUNG,臺中",23.8,12.5,17.4
6541,2021-02-01,"TAICHUNG,臺中",24.9,12.6,17.8
6542,2021-02-02,"TAICHUNG,臺中",26.4,12.7,18.7
6543,2021-02-03,"TAICHUNG,臺中",25.4,13.6,18.2
6544,2021-02-04,"TAICHUNG,臺中",25.0,13.1,18.5
6545,2021-02-05,"TAICHUNG,臺中",25.7,14.0,19.0
6546,2021-02-06,"TAICHUNG,臺中",27.2,14.4,19.4
6547,2021-02-07,"TAICHUNG,臺中",26.1,14.4,19.1
6548,2021-02-08,"TAICHUNG,臺中",26.6,14.8,19.8
6549,2021-02-09,"TAICHUNG,臺中",27.4,15.3,19.7
6550,2021-02-10,"TAICHUNG,臺中",24.4,16.2,19.1
6551,2021-02-11,"TAICHUNG,臺中",19.7,16.3,17.3
6552,2021-02-12,"TAICHUNG,臺中",22.0,16.4,18.5
6553,2021-02-13,"TAICHUNG,臺中",26.2,16.7,20.4
6554,2021-02-14,"TAICHUNG,臺中",25.1,16.7,19.4
6555,2021-02-15,"TAICHUNG,臺中",26.0,14.2,19.5
6556,2021-02-16,"TAICHUNG,臺中",26.7,16.7,20.4
6557,2021-02-17,"TAICHUNG,臺中",22.0,14.9,18.1
6558,2021-02-18,"TAICHUNG,臺中",21.7,12.4,16.6
6559,2021-02-19,"TAICHUNG,臺中",22.8,12.0,16.5
6560,2021-02-20,"TAICHUNG,臺中",22.4,12.0,16.3
6561,2021-02-21,"TAICHUNG,臺中",24.8,12.1,17.7
6562,2021-02-22,"TAICHUNG,臺中",27.1,12.5,19.2
6563,2021-02-23,"TAICHUNG,臺中",27.8,15.1,20.1
6564,2021-02-24,"TAICHUNG,臺中",24.5,17.6,20.0
6565,2021-02-25,"TAICHUNG,臺中",26.8,17.9,21.4
6566,2021-02-26,"TAICHUNG,臺中",28.5,18.1,22.1
6567,2021-02-27,"TAICHUNG,臺中",23.5,16.8,18.7
6568,2021-02-28,"TAICHUNG,臺中",27.1,16.6,20.7
6569,2021-03-01,"TAICHUNG,臺中",28.6,17.8,22.7
6570,2021-03-02,"TAICHUNG,臺中",23.0,16.4,19.5
6571,2021-03-03,"TAICHUNG,臺中",19.5,15.8,17.5
6572,2021-03-04,"TAICHUNG,臺中",26.9,15.9,19.6
6573,2021-03-05,"TAICHUNG,臺中",27.8,17.9,21.8
6574,2021-03-06,"TAICHUNG,臺中",26.6,17.6,21.0
6575,2021-03-07,"TAICHUNG,臺中",22.2,17.1,18.7
6576,2021-03-08,"TAICHUNG,臺中",24.7,16.6,19.4
6577,2021-03-09,"TAICHUNG,臺中",27.0,16.8,20.1
6578,2021-03-10,"TAICHUNG,臺中",26.6,17.0,20.9
6579,2021-03-11,"TAICHUNG,臺中",27.0,17.8,21.4
6580,2021-03-12,"TAICHUNG,臺中",27.8,17.9,22.7
6581,2021-03-13,"TAICHUNG,臺中",27.6,17.4,21.1
6582,2021-03-14,"TAICHUNG,臺中",26.7,17.0,21.1
6583,2021-03-15,"TAICHUNG,臺中",27.4,17.2,21.8
6584,2021-03-16,"TAICHUNG,臺中",30.9,18.8,24.3
6585,2021-03-17,"TAICHUNG,臺中",29.6,19.9,24.0
6586,2021-03-18,"TAICHUNG,臺中",30.2,18.7,23.4
6587,2020-03-18,"ALISHAN,阿里山",13.6,7.7,9.6
6588,2020-03-19,"ALISHAN,阿里山",13.6,8.3,10.2
6589,2020-03-20,"ALISHAN,阿里山",14.1,7.0,10.2
6590,2020-03-21,"ALISHAN,阿里山",16.6,5.9,11.3
6591,2020-03-22,"ALISHAN,阿里山",16.1,9.1,12.3
6592,2020-03-23,"ALISHAN,阿里山",18.1,8.4,11.8
6593,2020-03-24,"ALISHAN,阿里山",15.3,7.9,10.7
6594,2020-03-25,"ALISHAN,阿里山",15.6,5.1,10.4
6595,2020-03-26,"ALISHAN,阿里山",17.2,7.4,11.1
6596,2020-03-27,"ALISHAN,阿里山",16.0,7.2,10.6
6597,2020-03-28,"ALISHAN,阿里山",11.9,6.0,8.6
6598,2020-03-29,"ALISHAN,阿里山",17.1,5.1,11.1
6599,2020-03-30,"ALISHAN,阿里山",15.1,8.3,11.6
6600,2020-03-31,"ALISHAN,阿里山",15.5,9.7,12.0
6601,2020-04-01,"ALISHAN,阿里山",15.1,9.3,11.8
6602,2020-04-02,"ALISHAN,阿里山",13.3,7.7,10.5
6603,2020-04-03,"ALISHAN,阿里山",16.1,8.7,10.9
6604,2020-04-04,"ALISHAN,阿里山",14.2,7.2,9.3
6605,2020-04-05,"ALISHAN,阿里山",11.7,6.2,8.0
6606,2020-04-06,"ALISHAN,阿里山",10.1,6.1,7.4
6607,2020-04-07,"ALISHAN,阿里山",11.0,5.9,7.9
6608,2020-04-08,"ALISHAN,阿里山",12.0,5.8,8.3
6609,2020-04-09,"ALISHAN,阿里山",13.3,5.7,8.5
6610,2020-04-10,"ALISHAN,阿里山",13.7,3.3,8.4
6611,2020-04-11,"ALISHAN,阿里山",13.8,6.0,9.3
6612,2020-04-12,"ALISHAN,阿里山",11.5,2.3,7.2
6613,2020-04-13,"ALISHAN,阿里山",12.0,-0.8,4.8
6614,2020-04-14,"ALISHAN,阿里山",9.8,2.3,6.1
6615,2020-04-15,"ALISHAN,阿里山",12.2,3.6,7.0
6616,2020-04-16,"ALISHAN,阿里山",17.7,4.0,11.0
6617,2020-04-17,"ALISHAN,阿里山",19.4,7.0,13.0
6618,2020-04-18,"ALISHAN,阿里山",17.7,8.0,12.6
6619,2020-04-19,"ALISHAN,阿里山",17.3,8.4,12.3
6620,2020-04-20,"ALISHAN,阿里山",18.9,8.9,13.3
6621,2020-04-21,"ALISHAN,阿里山",18.6,10.1,13.3
6622,2020-04-22,"ALISHAN,阿里山",16.6,10.2,12.3
6623,2020-04-23,"ALISHAN,阿里山",14.2,9.5,10.6
6624,2020-04-24,"ALISHAN,阿里山",10.6,8.7,9.4
6625,2020-04-25,"ALISHAN,阿里山",17.9,7.3,10.5
6626,2020-04-26,"ALISHAN,阿里山",14.2,8.4,11.0
6627,2020-04-27,"ALISHAN,阿里山",14.8,9.0,10.6
6628,2020-04-28,"ALISHAN,阿里山",14.2,7.5,9.7
6629,2020-04-29,"ALISHAN,阿里山",15.0,6.6,10.2
6630,2020-04-30,"ALISHAN,阿里山",16.3,8.0,11.0
6631,2020-05-01,"ALISHAN,阿里山",15.6,8.8,12.2
6632,2020-05-02,"ALISHAN,阿里山",18.8,10.2,14.0
6633,2020-05-03,"ALISHAN,阿里山",19.6,10.7,14.5
6634,2020-05-04,"ALISHAN,阿里山",20.6,10.6,14.5
6635,2020-05-05,"ALISHAN,阿里山",19.8,11.4,15.0
6636,2020-05-06,"ALISHAN,阿里山",19.6,12.1,14.9
6637,2020-05-07,"ALISHAN,阿里山",17.0,10.7,13.3
6638,2020-05-08,"ALISHAN,阿里山",18.2,9.9,13.9
6639,2020-05-09,"ALISHAN,阿里山",21.7,10.6,15.2
6640,2020-05-10,"ALISHAN,阿里山",19.8,11.2,14.8
6641,2020-05-11,"ALISHAN,阿里山",17.3,11.3,13.3
6642,2020-05-12,"ALISHAN,阿里山",14.7,9.4,12.3
6643,2020-05-13,"ALISHAN,阿里山",17.0,9.6,12.8
6644,2020-05-14,"ALISHAN,阿里山",18.3,9.4,13.4
6645,2020-05-15,"ALISHAN,阿里山",20.8,10.8,14.8
6646,2020-05-16,"ALISHAN,阿里山",20.6,10.1,13.6
6647,2020-05-17,"ALISHAN,阿里山",18.9,9.5,13.0
6648,2020-05-18,"ALISHAN,阿里山",16.1,9.4,11.8
6649,2020-05-19,"ALISHAN,阿里山",11.8,9.8,10.7
6650,2020-05-20,"ALISHAN,阿里山",14.7,10.7,11.6
6651,2020-05-21,"ALISHAN,阿里山",14.6,10.7,12.4
6652,2020-05-22,"ALISHAN,阿里山",14.4,12.7,13.7
6653,2020-05-23,"ALISHAN,阿里山",15.7,12.9,14.0
6654,2020-05-24,"ALISHAN,阿里山",16.9,12.1,14.0
6655,2020-05-25,"ALISHAN,阿里山",17.3,10.5,13.2
6656,2020-05-26,"ALISHAN,阿里山",14.6,12.0,13.0
6657,2020-05-27,"ALISHAN,阿里山",14.4,12.0,13.3
6658,2020-05-28,"ALISHAN,阿里山",17.2,11.8,13.5
6659,2020-05-29,"ALISHAN,阿里山",17.6,11.1,13.2
6660,2020-05-30,"ALISHAN,阿里山",14.6,11.6,13.0
6661,2020-05-31,"ALISHAN,阿里山",18.3,11.5,14.1
6662,2020-06-01,"ALISHAN,阿里山",18.3,10.8,13.9
6663,2020-06-02,"ALISHAN,阿里山",19.3,10.7,14.2
6664,2020-06-03,"ALISHAN,阿里山",19.7,10.0,14.0
6665,2020-06-04,"ALISHAN,阿里山",18.1,9.3,13.5
6666,2020-06-05,"ALISHAN,阿里山",18.5,11.1,14.2
6667,2020-06-06,"ALISHAN,阿里山",17.5,11.1,13.3
6668,2020-06-07,"ALISHAN,阿里山",16.6,10.5,12.7
6669,2020-06-08,"ALISHAN,阿里山",14.4,10.3,12.2
6670,2020-06-09,"ALISHAN,阿里山",15.2,10.1,12.4
6671,2020-06-10,"ALISHAN,阿里山",17.6,10.4,14.0
6672,2020-06-11,"ALISHAN,阿里山",18.8,11.3,14.8
